"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"1907428426648023398","https://t.co/RPXb6Y9E6y","zxx","Tweet","Donald J. Trump","realDonaldTrump","79097276","36943","44137","4562","360713","5886","2025-04-02 21:42:29","https://x.com/realDonaldTrump/status/1907428426648023398","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GniMC0aXwAAlnUJ.jpg"
"1907174400144589035","REPUBLICANS MUST DEFUND AND TOTALLY DISASSOCIATE THEMSELVES FROM NPR &amp; PBS, THE RADICAL LEFT “MONSTERS” THAT SO BADLY HURT OUR COUNTRY!","en","Tweet","Donald J. Trump","realDonaldTrump","66613782","21276","36484","3746","250396","3995","2025-04-02 04:53:05","https://x.com/realDonaldTrump/status/1907174400144589035","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1906780985888522694","The Iran-backed Houthi Terrorists have been decimated by the relentless strikes over the past two weeks. Many of their Fighters and Leaders are no longer with us. We hit them every day and night — Harder and harder. Their capabilities that threaten Shipping and the Region are rapidly being destroyed. Our attacks will continue until they are no longer a threat to Freedom of Navigation. The choice for the Houthis is clear: Stop shooting at U.S. ships, and we will stop shooting at you. Otherwise, we have only just begun, and the real pain is yet to come, for both the Houthis and their sponsors in Iran.","en","Tweet","Donald J. Trump","realDonaldTrump","66290606","23443","37006","2919","254251","6333","2025-04-01 02:49:47","https://x.com/realDonaldTrump/status/1906780985888522694","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1906780813204836475","There will never have been a transformation of a Country like the transformation that is happening, for all to see, in the United States of America. Companies are pouring into our Country at levels never seen before, with Jobs (and Money!) to follow. It is a beautiful thing to watch!","en","Tweet","Donald J. Trump","realDonaldTrump","74924219","35139","48192","4037","350729","8375","2025-04-01 02:49:06","https://x.com/realDonaldTrump/status/1906780813204836475","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1906780560141250562","In two months, there has been more Private Investment spoken for, and/or committed to, than in four years of the Sleepy Joe Biden Administration — A fact that the Fake News hates talking about!","en","Tweet","Donald J. Trump","realDonaldTrump","52817092","9724","23631","952","169556","2247","2025-04-01 02:48:06","https://x.com/realDonaldTrump/status/1906780560141250562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1906772680805646368","Thank you President Bukele, of El Salvador, for taking the criminals that were so stupidly allowed, by the Crooked Joe Biden Administration, to enter our Country, and giving them such a wonderful place to live!","en","Tweet","Donald J. Trump","realDonaldTrump","65090435","12781","53688","1995","340416","8737","2025-04-01 02:16:47","https://x.com/realDonaldTrump/status/1906772680805646368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1906703745158660177","Last night, in a joint military operation with our allies from the United States, we transferred 17 extremely dangerous criminals linked to Tren de Aragua and MS-13.

All individuals are confirmed murderers and high-profile offenders, including six child rapists.

This operation is another step in the fight against terrorism and organized crime.","en","Quoted","Nayib Bukele","nayibbukele","70034030","8739","26555","3367","148068","7481","2025-03-31 21:42:52","https://x.com/nayibbukele/status/1906703745158660177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1906703618968862720/vid/avc1/1080x1920/HzEvvK3xCZTvhYMr.mp4?tag=16"
"1906701492192420117","https://t.co/PRHm1dTtSX","zxx","Tweet","Donald J. Trump","realDonaldTrump","39804895","11325","21703","1268","118846","5053","2025-03-31 21:33:55","https://x.com/realDonaldTrump/status/1906701492192420117","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1906701334314663936/vid/avc1/1636x720/9jb1n63wgGRFWwsz.mp4?tag=16"
"1906700623615078744","America First Patriot Randy Fine is running to represent the Wonderful People of Florida’s 6th Congressional District! A highly successful, Harvard educated businessman, and greatly respected State Legislator, Randy has been a tremendous Voice for MAGA. In Congress, Randy will be an incredible fighter, who will work tirelessly with me to Strengthen our Economy, Lower Taxes, Secure the Border, Champion our Military/Vets, Ensure American Energy DOMINANCE, Protect our always under siege Second Amendment, and Advance PEACE THROUGH STRENGTH.
 
Randy Fine has my Complete and Total Endorsement! Election Day is this Tuesday, April 1st. GET OUT AND VOTE FOR RANDY — HE WILL NOT LET YOU DOWN! https://t.co/3Bnn5ZweH2","en","Tweet","Donald J. Trump","realDonaldTrump","64443289","9615","19882","1138","99718","1442","2025-03-31 21:30:28","https://x.com/realDonaldTrump/status/1906700623615078744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1906700533240680783","Jimmy Patronis, Chief Financial Officer and Fire Marshall for the Great State of Florida, is running an incredible Campaign for Congress in Florida’s 1st Congressional District! A fourth generation Floridian from the beautiful Panhandle, and owner of an iconic seafood restaurant, Jimmy has been a wonderful friend to me, and to MAGA. As your next Congressman, Jimmy will fight hard alongside of me to Grow our Economy, Cut Taxes, Secure our Border, Stop Migrant Crime, Strengthen our Brave Military/Vets, Restore American Energy DOMINANCE, and Defend our always under siege Second Amendment.
 
Florida, Election Day is this Tuesday, April 1st. GET OUT AND VOTE FOR JIMMY PATRONIS. Jimmy has my Complete and Total Endorsement — HE WILL NEVER LET YOU DOWN! https://t.co/xP3nBIgOep","en","Tweet","Donald J. Trump","realDonaldTrump","29267915","3192","18050","337","88116","935","2025-03-31 21:30:06","https://x.com/realDonaldTrump/status/1906700533240680783","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1905233167272779893","🚨 SIGNAL SCANDAL:  Katherine Maher, the leftist NPR CEO, is currently the Chair of the Board of Signal!

WHAT ARE THE ODDS?","en","Retweet","Publius","OcrazioCornPop","8162480","5622","24371","2497","65078","3565","2025-03-27 20:19:19","https://x.com/OcrazioCornPop/status/1905233167272779893","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/GnC_eCHXsAALfC3.jpg
https://pbs.twimg.com/media/GnC_eBZWgAAW2Ju.jpg"
"1905689237749727368","https://t.co/i1rW9HroWn","zxx","Tweet","Donald J. Trump","realDonaldTrump","68862688","25021","48398","6178","291014","23423","2025-03-29 02:31:34","https://x.com/realDonaldTrump/status/1905689237749727368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1905689034154016769/vid/avc1/1280x720/FpyY0R_sKGfzuRo5.mp4?tag=16"
"1904362652987429338","FIGHT, FIGHT, FIGHT!!! https://t.co/irQ5B6TRE2","en","Tweet","Donald J. Trump","realDonaldTrump","24282084","24141","44956","2692","251359","11271","2025-03-25 10:40:12","https://x.com/realDonaldTrump/status/1904362652987429338","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1904362577611603969/vid/avc1/576x576/PShD2paxCaK1JUhb.mp4?tag=16"
"1903215026682380513","https://t.co/6TBzTaF8iM","zxx","Tweet","Donald J. Trump","realDonaldTrump","51243717","42649","62702","4646","298642","9276","2025-03-22 06:39:57","https://x.com/realDonaldTrump/status/1903215026682380513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GmmT-d3aEAAlGZx.jpg"
"1903169887318819153","🚨 Newly Filed Motion To Disqualify Radical Obama Judge Beryl Howell From Trump Case

Read More: https://t.co/CyEILbUhyq https://t.co/dR9EXT1rDj","en","Retweet","🇺🇸 Mike Davis 🇺🇸","mrddmia","4088039","3222","10113","223","38061","604","2025-03-22 03:40:34","https://x.com/mrddmia/status/1903169887318819153","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://cdn.prod.website-files.com/65a5dbf7ffda034a47a316a2/67ddbfb4f6e170fa00b1b4ef_DQ_Motion.pdf","photo","https://pbs.twimg.com/media/GmlqpCoaEAAgqhQ.png"
"1902818394946277485","https://t.co/7l5mGYjROe","zxx","Tweet","Donald J. Trump","realDonaldTrump","30558541","10920","19103","666","99140","2493","2025-03-21 04:23:52","https://x.com/realDonaldTrump/status/1902818394946277485","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1nAJEgjywMeKL","",""
"1899637674241048800","Elon Musk: “As a function of the great policies of President Trump and his administration, and as an act of faith in America, Tesla is going to DOUBLE vehicle output in the United States within the next two years…” https://t.co/g8jY77yxtP","en","Tweet","Donald J. Trump","realDonaldTrump","46243644","44112","41849","3144","312476","7172","2025-03-12 09:44:49","https://x.com/realDonaldTrump/status/1899637674241048800","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1899637616896618498/vid/avc1/1280x720/UMeMNwyEGucFoDJ_.mp4?tag=16"
"1899636898533867969","Number one, it's a great product, as good as it gets—and number two, because @ElonMusk has devoted his energy and his life to doing this and I think he has been treated very unfairly… https://t.co/6qrfwrbT0f","en","Tweet","Donald J. Trump","realDonaldTrump","56241194","30465","44946","3726","376333","8938","2025-03-12 09:41:44","https://x.com/realDonaldTrump/status/1899636898533867969","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1899636827901833216/vid/avc1/1280x720/W5aN5y68FAmGyiiV.mp4?tag=16"
"1899573054474461464","President Trump, @Elon, and X leave the Oval Office and head over to the South Portico of the @WhiteHouse where Elon helped @POTUS choose his new @Tesla… https://t.co/5jJLVXzRAi","en","Retweet","Dan Scavino","Scavino47","7483302","5515","9101","408","57265","1560","2025-03-12 05:28:03","https://x.com/Scavino47/status/1899573054474461464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1899572869132177408/vid/avc1/1824x1080/U2-FO9sfg6twxnE-.mp4?tag=16"
"1897851767817216426","https://t.co/ReyOK1CGPF","zxx","Tweet","Donald J. Trump","realDonaldTrump","37631305","30176","39189","2236","234550","10830","2025-03-07 11:28:16","https://x.com/realDonaldTrump/status/1897851767817216426","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1897851681368358912/vid/avc1/1920x1080/7ojUsjHQCLIJuTxV.mp4?tag=16"
"1897291442982437353","America is Back. Thank you, @realDonaldTrump! https://t.co/ABazdwMFt8","en","Retweet","America","america","6553796","9467","9053","635","47003","1704","2025-03-05 22:21:44","https://x.com/america/status/1897291442982437353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1897291353286946816/vid/avc1/1920x1080/urt3t5be1SbE4NsZ.mp4?tag=16"
"1897109875856920752","https://t.co/LwOIz29x2t","zxx","Tweet","Donald J. Trump","realDonaldTrump","41234746","24990","30488","1808","177540","9168","2025-03-05 10:20:15","https://x.com/realDonaldTrump/status/1897109875856920752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1lDxLzYBAEzGm","",""
"1895566669281636846","https://t.co/Ja8HQTFpf7","zxx","Tweet","Donald J. Trump","realDonaldTrump","108657231","125457","91775","10848","747477","26263","2025-03-01 04:08:06","https://x.com/realDonaldTrump/status/1895566669281636846","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Gk5n1qdXgAAtFBR.jpg"
"1895194651646370296","Behind the scenes at the @WhiteHouse as President @realDonaldTrump welcomes UK Prime Minister @Keir_Starmer to the West Wing🇺🇸🇬🇧 https://t.co/UUwtqDp9BZ","en","Retweet","Dan Scavino","Scavino47","10628028","7491","7216","330","39859","1441","2025-02-28 03:29:50","https://x.com/Scavino47/status/1895194651646370296","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1895194434255339520/vid/avc1/1920x1080/hJ_vfumbPnhdF6mQ.mp4?tag=16"
"1895210401891262760","https://t.co/tJ22x6ldl3","zxx","Tweet","Donald J. Trump","realDonaldTrump","35254314","15170","15888","587","89849","2885","2025-02-28 04:32:25","https://x.com/realDonaldTrump/status/1895210401891262760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1lDxLzYZyOLGm","",""
"1894862986138808530","https://t.co/qpU1uT8B8Z","zxx","Tweet","Donald J. Trump","realDonaldTrump","35442470","33201","21167","774","112789","4868","2025-02-27 05:31:55","https://x.com/realDonaldTrump/status/1894862986138808530","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1MnGnwqMBleJO","",""
"1894126415932526802","https://t.co/9pZeARuStB","zxx","Tweet","Donald J. Trump","realDonaldTrump","58709561","55070","41016","3523","294968","8950","2025-02-25 04:45:03","https://x.com/realDonaldTrump/status/1894126415932526802","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GklJ6zyW8AA63ci.jpg"
"1894113204319424674","https://t.co/BlCIdTrJDd","zxx","Tweet","Donald J. Trump","realDonaldTrump","29238235","13626","15691","456","81164","2721","2025-02-25 03:52:33","https://x.com/realDonaldTrump/status/1894113204319424674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1YqKDZvRqqeJV","",""
"1892397388595093561","https://t.co/nmaExq4VMw","zxx","Tweet","Donald J. Trump","realDonaldTrump","57819448","44728","40666","2734","289838","4266","2025-02-20 10:14:31","https://x.com/realDonaldTrump/status/1892397388595093561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GkMlZPpXEAA_PJ_.jpg"
"1892344088172646484","https://t.co/BlidhHnH2i","zxx","Tweet","Donald J. Trump","realDonaldTrump","32282664","11513","17613","663","99314","3391","2025-02-20 06:42:43","https://x.com/realDonaldTrump/status/1892344088172646484","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1dRJZYBmbNaGB","",""
"1892242622623699357","https://t.co/PMcrOwXejI","zxx","Tweet","Donald J. Trump","realDonaldTrump","114119613","84584","100336","21821","606137","35766","2025-02-19 23:59:32","https://x.com/realDonaldTrump/status/1892242622623699357","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GkKYoYPWMAAuCdj.jpg"
"1892012275789135905","https://t.co/xcDIB8Pi30","zxx","Tweet","Donald J. Trump","realDonaldTrump","58518919","40510","67296","5700","464011","9238","2025-02-19 08:44:13","https://x.com/realDonaldTrump/status/1892012275789135905","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GkHHI3WWcAAK0Br.jpg"
"1892012075603382664","https://t.co/vtx3xYvguL","zxx","Tweet","Donald J. Trump","realDonaldTrump","43921224","14921","26131","2294","191744","6006","2025-02-19 08:43:25","https://x.com/realDonaldTrump/status/1892012075603382664","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1891976210017669120/vid/avc1/1280x720/ex4r0LzkDj3C98PN.mp4?tag=16"
"1891572283161944433","On Trade, I have decided, for purposes of Fairness, that I will charge a RECIPROCAL Tariff meaning, whatever Countries charge the United States of America, we will charge them - No more, no less!

For purposes of this United States Policy, we will consider Countries that use the VAT System, which is far more punitive than a Tariff, to be similar to that of a Tariff. Sending merchandise, product, or anything by any other name through another Country, for purposes of unfairly harming America, will not be accepted. In addition, we will make provision for subsidies provided by Countries in order to take Economic advantage of the United States. Likewise, provisions will be made for Nonmonetary Tariffs and Trade Barriers that some Countries charge in order to keep our product out of their domain or, if they do not even let U.S. businesses operate. We are able to accurately determine the cost of these Nonmonetary Trade Barriers. It is fair to all, no other Country can complain and, in some cases, if a Country feels that the United States would be getting too high a Tariff, all they have to do is reduce or terminate their Tariff against us. There are no Tariffs if you manufacture or build your product in the United States.

For many years, the U.S. has been treated unfairly by other Countries, both friend and foe. This System will immediately bring Fairness and Prosperity back into the previously complex and unfair System of Trade. America has helped many Countries throughout the years, at great financial cost. It is now time that these Countries remember this, and treat us fairly – A LEVEL PLAYING FIELD FOR AMERICAN WORKERS. I have instructed my Secretary of State, Secretary of Commerce, Secretary of the Treasury, and United States Trade Representative (USTR) to do all work necessary to deliver RECIPROCITY to our System of Trade!","en","Tweet","Donald J. Trump","realDonaldTrump","76099280","32996","63562","7614","418589","21197","2025-02-18 03:35:50","https://x.com/realDonaldTrump/status/1891572283161944433","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1891571953682481498","https://t.co/eZUiPWNEEE","zxx","Tweet","Donald J. Trump","realDonaldTrump","60063474","20805","49405","1834","533988","8208","2025-02-18 03:34:32","https://x.com/realDonaldTrump/status/1891571953682481498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1891203801211674624/vid/avc1/1080x1920/oEHLswLGipl5M58p.mp4?tag=16"
"1891571874498232512","https://t.co/WTZYKOPVnK","zxx","Tweet","Donald J. Trump","realDonaldTrump","42511376","16222","37479","1244","401590","5497","2025-02-18 03:34:13","https://x.com/realDonaldTrump/status/1891571874498232512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1891201561637920768/vid/avc1/1080x1920/TwA6ac3rAQqnIEwe.mp4?tag=16"
"1890831570535055759","He who saves his Country does not violate any Law.","en","Tweet","Donald J. Trump","realDonaldTrump","245096765","71185","101343","32604","712500","25888","2025-02-16 02:32:31","https://x.com/realDonaldTrump/status/1890831570535055759","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1889529852757201368","WELCOME HOME, MARC!🇺🇸 https://t.co/0b2Igcqudp","en","Tweet","Donald J. Trump","realDonaldTrump","52602621","23278","45487","2114","408630","9306","2025-02-12 12:19:57","https://x.com/realDonaldTrump/status/1889529852757201368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1889529708280221696/vid/avc1/640x360/SghsMmqoeE6o3Pfy.mp4?tag=16"
"1889332439241085203","https://t.co/J5xnOUDsw1","zxx","Tweet","Donald J. Trump","realDonaldTrump","43366964","38557","70628","3428","396672","5091","2025-02-11 23:15:30","https://x.com/realDonaldTrump/status/1889332439241085203","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjhB0u6WAAEg-SV.jpg"
"1889332296919998557","https://t.co/TEXWLRe6pl","zxx","Tweet","Donald J. Trump","realDonaldTrump","40257273","18209","41775","2111","261636","4186","2025-02-11 23:14:56","https://x.com/realDonaldTrump/status/1889332296919998557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjhBtB-WMAAxpSX.jpg"
"1888725523393904876","https://t.co/M1HzBZKrnA","zxx","Tweet","Donald J. Trump","realDonaldTrump","41695321","29668","47556","2489","385204","13953","2025-02-10 07:03:50","https://x.com/realDonaldTrump/status/1888725523393904876","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1888725454556655617/vid/avc1/720x720/s6y-jB1kpSiZTSlh.mp4?tag=16"
"1888714144435851295","https://t.co/KyCbNARsA9","zxx","Tweet","Donald J. Trump","realDonaldTrump","45683801","16448","54704","2822","340689","24834","2025-02-10 06:18:37","https://x.com/realDonaldTrump/status/1888714144435851295","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1888713588228915200/vid/avc1/1920x1080/mgkpGJFNJX-BrWiQ.mp4?tag=16"
"1887916067491574108","https://t.co/fT2wFwfU0A","zxx","Tweet","Donald J. Trump","realDonaldTrump","77233561","32853","36366","11008","414648","8636","2025-02-08 01:27:20","https://x.com/realDonaldTrump/status/1887916067491574108","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjM5p8uWsAAmI4T.jpg"
"1887916006523166886","https://t.co/6MGaxjbHUz","zxx","Tweet","Donald J. Trump","realDonaldTrump","60989134","17673","51043","2135","312032","4321","2025-02-08 01:27:06","https://x.com/realDonaldTrump/status/1887916006523166886","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjM5mRkWgAA6djv.jpg"
"1887635430385885279","https://t.co/0DvI2cPDBo","zxx","Tweet","Donald J. Trump","realDonaldTrump","51340368","17995","53284","2977","428654","5647","2025-02-07 06:52:11","https://x.com/realDonaldTrump/status/1887635430385885279","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjI6aouXsAAmSd9.jpg"
"1887543203953275347","https://t.co/UeyP7NHjAo","zxx","Tweet","Donald J. Trump","realDonaldTrump","48770225","26072","69985","3798","392629","7374","2025-02-07 00:45:43","https://x.com/realDonaldTrump/status/1887543203953275347","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjHmibqWIAAk86a.jpg"
"1887543148781461806","https://t.co/JivikzDa3v","zxx","Tweet","Donald J. Trump","realDonaldTrump","65746887","43018","38747","9023","297443","16940","2025-02-07 00:45:30","https://x.com/realDonaldTrump/status/1887543148781461806","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GjHmfMrWwAAGHsa.jpg"
"1886855810451485180","https://t.co/aw80b4Y6oN","zxx","Tweet","Donald J. Trump","realDonaldTrump","59375061","14599","33956","1124","428104","4127","2025-02-05 03:14:15","https://x.com/realDonaldTrump/status/1886855810451485180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Gi91W6wWkAA31NT.jpg"
"1886456105372459141","https://t.co/DC5Mx8yCiB","zxx","Tweet","Donald J. Trump","realDonaldTrump","75396891","28561","60671","7725","572724","16625","2025-02-04 00:45:58","https://x.com/realDonaldTrump/status/1886456105372459141","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Gi4J01QX0AARHLT.jpg"
"1886453721871319097","https://t.co/PK1V8YklhY","zxx","Tweet","Donald J. Trump","realDonaldTrump","86380119","14362","33433","5497","300375","21662","2025-02-04 00:36:30","https://x.com/realDonaldTrump/status/1886453721871319097","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1886453664904069121/vid/avc1/568x320/aJICBxmnyzwFPHMy.mp4?tag=16"
"1885740103223648412","This morning I ordered precision Military air strikes on the Senior ISIS Attack Planner and other terrorists he recruited and led in Somalia. These killers, who we found hiding in caves, threatened the United States and our Allies. The strikes destroyed the caves they live in, and killed many terrorists without, in any way, harming civilians. Our Military has targeted this ISIS Attack Planner for years, but Biden and his cronies wouldn’t act quickly enough to get the job done. I did! The message to ISIS and all others who would attack Americans is that “WE WILL FIND YOU, AND WE WILL KILL YOU!”","en","Quoted","Donald J. Trump","realDonaldTrump","167177522","41188","94471","12667","738525","24860","2025-02-02 01:20:50","https://x.com/realDonaldTrump/status/1885740103223648412","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1885821495080825305","https://t.co/SWZtSm6NMX","zxx","Tweet","Donald J. Trump","realDonaldTrump","77908990","42224","50078","5914","383761","11539","2025-02-02 06:44:15","https://x.com/realDonaldTrump/status/1885821495080825305","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GivIoV_XQAAgv-p.jpg"
"1885740103223648412","This morning I ordered precision Military air strikes on the Senior ISIS Attack Planner and other terrorists he recruited and led in Somalia. These killers, who we found hiding in caves, threatened the United States and our Allies. The strikes destroyed the caves they live in, and killed many terrorists without, in any way, harming civilians. Our Military has targeted this ISIS Attack Planner for years, but Biden and his cronies wouldn’t act quickly enough to get the job done. I did! The message to ISIS and all others who would attack Americans is that “WE WILL FIND YOU, AND WE WILL KILL YOU!”","en","Tweet","Donald J. Trump","realDonaldTrump","167177522","41188","94471","12667","738525","24860","2025-02-02 01:20:50","https://x.com/realDonaldTrump/status/1885740103223648412","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1885740072705650821","https://t.co/ltyGcGiiKR","zxx","Tweet","Donald J. Trump","realDonaldTrump","37748487","12088","40019","1915","278784","4134","2025-02-02 01:20:43","https://x.com/realDonaldTrump/status/1885740072705650821","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Git-mj-XUAABQve.jpg"
"1885739966350667907","https://t.co/0qevDBhdLk","zxx","Tweet","Donald J. Trump","realDonaldTrump","52321956","6631","21641","777","273384","2351","2025-02-02 01:20:17","https://x.com/realDonaldTrump/status/1885739966350667907","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Git-gZQWYAAh5-6.jpg"
"1885739833399619760","It is so good to have the Venezuela Hostages back home and, very important to note, that Venezuela has agreed to receive, back into their Country, all Venezuela illegal aliens who were encamped in the U.S., including gang members of Tren de Aragua. Venezuela has further agreed to supply the transportation back. We are in the process of removing record numbers of illegal aliens from all Countries, and all Countries have agreed to accept these illegal aliens back. Furthermore, record numbers of criminals are being removed from our Country, and the Border numbers are the strongest they have been since the First Term of the Trump Administration!","en","Tweet","Donald J. Trump","realDonaldTrump","53510117","10641","39906","2336","310973","5295","2025-02-02 01:19:46","https://x.com/realDonaldTrump/status/1885739833399619760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1885485623735124467","Just been informed that we are bringing six hostages home from Venezuela. Thank you to Ric Grenell and my entire staff. Great job!","en","Tweet","Donald J. Trump","realDonaldTrump","70891180","12434","45701","2255","468549","4802","2025-02-01 08:29:37","https://x.com/realDonaldTrump/status/1885485623735124467","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
